ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-08-23 17:00:00,28.378680536245554,30.705285236064054,88.41144848557651,28.376068680635424,28.381088896883284,31.50053888801108,31.50053888801108,31.50053888801108,29.968644674501416,29.968644674501416,29.968644674501416,1.531894213509661,1.531894213509661,1.531894213509661,0.0,0.0,0.0,59.87921942425663
2018-08-23 18:00:00,28.381839579346014,5.435781399887937,66.41010957866834,28.379219408565678,28.384323147823572,7.609352183389596,7.609352183389596,7.609352183389596,6.049187804679787,6.049187804679787,6.049187804679787,1.5601643787098107,1.5601643787098107,1.5601643787098107,0.0,0.0,0.0,35.99119176273561
2018-08-23 19:00:00,28.38499862244647,0.0,49.085435219727636,28.38232376007598,28.387538232034785,-7.73799158162567,-7.73799158162567,-7.73799158162567,-9.338102778154637,-9.338102778154637,-9.338102778154637,1.6001111965289645,1.6001111965289645,1.6001111965289645,0.0,0.0,0.0,20.6470070408208
2018-08-23 20:00:00,28.388157665546938,0.0,49.862735673660545,28.385417484976617,28.390751664537234,-9.706414442411281,-9.706414442411281,-9.706414442411281,-11.3581307285624,-11.3581307285624,-11.3581307285624,1.6517162861511194,1.6517162861511194,1.6517162861511194,0.0,0.0,0.0,18.681743223135655
2018-08-23 21:00:00,28.3913167086474,0.0,53.85932892710062,28.388508198653437,28.393963245965704,-3.418528806729321,-3.418528806729321,-3.418528806729321,-5.133273915238016,-5.133273915238016,-5.133273915238016,1.714745108508693,1.714745108508693,1.714745108508693,0.0,0.0,0.0,24.97278790191808
2018-08-23 22:00:00,28.394475751747855,3.133299278056747,60.922686631967586,28.391573575900555,28.397168398123753,2.943990749369096,2.943990749369096,2.943990749369096,1.1552498876637187,1.1552498876637187,1.1552498876637187,1.7887408617053775,1.7887408617053775,1.7887408617053775,0.0,0.0,0.0,31.33846650111695
2018-08-23 23:00:00,28.397634794848315,4.214878910388576,62.421224807432665,28.394630757769054,28.400405624343524,5.591806826537375,5.591806826537375,5.591806826537375,3.7187853571210816,3.7187853571210816,3.7187853571210816,1.8730214694162919,1.8730214694162919,1.8730214694162919,0.0,0.0,0.0,33.98944162138569
2018-08-24 00:00:00,28.400793837948783,6.442011582006059,64.08258142373033,28.397722855394388,28.403603560781693,6.364936292046097,6.364936292046097,6.364936292046097,4.398256533584313,4.398256533584313,4.398256533584313,1.9666797584617826,1.9666797584617826,1.9666797584617826,0.0,0.0,0.0,34.76573012999488
2018-08-24 01:00:00,28.40395288104924,6.823606916465752,66.09591146581153,28.40083238341077,28.406922313959615,7.977633603615214,7.977633603615214,7.977633603615214,5.909046723438232,5.909046723438232,5.909046723438232,2.0685868801769844,2.0685868801769844,2.0685868801769844,0.0,0.0,0.0,36.38158648466445
2018-08-24 02:00:00,28.4071119241497,6.626348418453578,65.53984840903107,28.40394191142715,28.410171029577505,9.43749256203206,9.43749256203206,9.43749256203206,7.260093574876421,7.260093574876421,7.260093574876421,2.177398987155639,2.177398987155639,2.177398987155639,0.0,0.0,0.0,37.84460448618176
2018-08-24 03:00:00,28.41027096725016,6.708937307866826,64.51156248461058,28.4070371194901,28.41339034691566,6.861730072594698,6.861730072594698,6.861730072594698,4.570162938883351,4.570162938883351,4.570162938883351,2.291567133711348,2.291567133711348,2.291567133711348,0.0,0.0,0.0,35.27200103984486
2018-08-24 04:00:00,28.413430010350623,0.0,57.904141525073896,28.410125363337468,28.416615217079205,-1.4796023851027966,-1.4796023851027966,-1.4796023851027966,-3.888952709856184,-3.888952709856184,-3.888952709856184,2.409350324753386,2.409350324753386,2.409350324753386,0.0,0.0,0.0,26.933827625247826
2018-08-24 05:00:00,28.416589053451084,0.0,45.75029634222636,28.41323017348641,28.419883097757154,-11.92832378615171,-11.92832378615171,-11.92832378615171,-14.457155381742417,-14.457155381742417,-14.457155381742417,2.528831595590712,2.528831595590712,2.528831595590712,0.0,0.0,0.0,16.488265267299376
2018-08-24 06:00:00,28.419748096551544,0.0,40.32343516071725,28.416300761699695,28.423102636426712,-18.184075288531815,-18.184075288531815,-18.184075288531815,-20.832012251824903,-20.832012251824903,-20.832012251824903,2.6479369632930863,2.6479369632930863,2.6479369632930863,0.0,0.0,0.0,10.235672808019729
2018-08-24 07:00:00,28.422907139652008,0.0,40.4395213511575,28.419365845965256,28.426311599101282,-17.582205158996548,-17.582205158996548,-17.582205158996548,-20.346662209807956,-20.346662209807956,-20.346662209807956,2.764457050811407,2.764457050811407,2.764457050811407,0.0,0.0,0.0,10.84070198065546
2018-08-24 08:00:00,28.426066182752468,0.0,44.27223566030912,28.42247590814805,28.429520561775853,-14.152793619706252,-14.152793619706252,-14.152793619706252,-17.028864767293573,-17.028864767293573,-17.028864767293573,2.876071147587321,2.876071147587321,2.876071147587321,0.0,0.0,0.0,14.273272563046216
2018-08-24 09:00:00,28.429225225852928,0.0,42.83809352626424,28.42558597033085,28.432744509608682,-14.554932230994114,-14.554932230994114,-14.554932230994114,-17.535305666615333,-17.535305666615333,-17.535305666615333,2.980373435621219,2.980373435621219,2.980373435621219,0.0,0.0,0.0,13.874292994858815
