charger_id,name,lat,lon,city,state,operator,source
479301,Electric Vehicle Charging Station,20.4116317,85.8794133,Unknown,Odisha,Unknown,OpenChargeMap
479300,Tata Power Charging Station,20.481787,85.81721300000001,Unknown,Odisha,Unknown,OpenChargeMap
479299,Ather Grid Charging Station,20.4497938,85.8982001,Unknown,Odisha,Unknown,OpenChargeMap
479298,Ather Grid Charging Station,20.469631,85.85469,Unknown,Odisha,Unknown,OpenChargeMap
479297,Ather Grid Charging Station,20.460117,85.88938,Unknown,Odisha,Unknown,OpenChargeMap
479296,Ather Grid Charging Station,20.442349999999998,85.90481,Unknown,Odisha,Unknown,OpenChargeMap
479295,Bal Gopal Motors,20.4551603,85.88665549999999,Unknown,Odisha,Unknown,OpenChargeMap
479294,Ather Charging Station,20.446043,85.9069427,Unknown,Odisha,Unknown,OpenChargeMap
479293,Ather Grid Charging Station,20.4660615,85.9053606,Unknown,Odisha,Unknown,OpenChargeMap
479292,Ather Grid Charging Station,20.474403,85.84479979999999,Unknown,Odisha,Unknown,OpenChargeMap
479291,Tata Power Charging Station,20.4051611,85.8798077,Unknown,Odisha,Unknown,OpenChargeMap
479290,Jio-bp pulse Charging Station,20.5506603,85.774418,Unknown,Odisha,Unknown,OpenChargeMap
479289,Ather Grid Charging Station,20.4621758,85.8837439,Unknown,Odisha,Unknown,OpenChargeMap
479288,Jio-bp pulse EV Charging Station,20.3770148,85.8893793,Unknown,Odisha,Unknown,OpenChargeMap
479287,Hindustan Petroleum Corporation Limited,20.5512697,85.98549589999999,Unknown,Odisha,Unknown,OpenChargeMap
479286,Hindustan Petroleum Corporation Limited,20.289510099999998,86.6453834,Unknown,Odisha,Unknown,OpenChargeMap
479285,Tata Power Charging Station,20.307243,86.320751,Unknown,Odisha,Unknown,OpenChargeMap
479284,Ather Grid Charging Station,20.260697399999998,86.20164369999999,Unknown,Odisha,Unknown,OpenChargeMap
479283,BPCL Charging Station,20.193901,85.85999199999999,Unknown,Odisha,Unknown,OpenChargeMap
479282,Electric Vehicle Charging Station,20.289134999999998,85.8152489,Unknown,Odisha,Unknown,OpenChargeMap
479281,Ather Grid Charging Station,20.315431999999998,85.82054,Unknown,Odisha,Unknown,OpenChargeMap
479280,Adani Charging Station,20.3570179,85.88882029999999,Unknown,Odisha,Unknown,OpenChargeMap
479279,Ather Grid Charging Station,20.256187,85.78683749999999,Unknown,Odisha,Unknown,OpenChargeMap
479278,Ather Grid Charging Station,20.2614172,85.84389929999999,Unknown,Odisha,Unknown,OpenChargeMap
479277,Tata Power Charging Station,20.299550099999998,85.8309735,Unknown,Odisha,Unknown,OpenChargeMap
479276,Statiq Charging Station,20.2914763,85.8560122,Unknown,Odisha,Unknown,OpenChargeMap
479275,Ather Grid Charging Station,20.2669537,85.8694239,Unknown,Odisha,Unknown,OpenChargeMap
479274,Ather Charging Station,20.2640837,85.8457679,Unknown,Odisha,Unknown,OpenChargeMap
479273,Statiq Charging Station,20.245772,85.78304299999999,Unknown,Odisha,Unknown,OpenChargeMap
479272,Tata Power Charging Station,20.259014,85.8397059,Unknown,Odisha,Unknown,OpenChargeMap
479271,Ather Grid Charging Station,20.2710386,85.7838293,Unknown,Odisha,Unknown,OpenChargeMap
479270,Ather Grid Charging Station,20.2986351,85.8227086,Unknown,Odisha,Unknown,OpenChargeMap
479269,Adani Charging Station,20.2529878,85.81877899999999,Unknown,Odisha,Unknown,OpenChargeMap
479268,Ather Charging Station,20.2476107,85.8409846,Unknown,Odisha,Unknown,OpenChargeMap
479267,Ather Grid Charging Station,20.283109,85.80601109999999,Unknown,Odisha,Unknown,OpenChargeMap
479266,BPCL Charging Station,20.25473,85.787241,Unknown,Odisha,Unknown,OpenChargeMap
479265,Tata Power Charging Station,20.2269974,85.841081,Unknown,Odisha,Unknown,OpenChargeMap
479264,Ola Electric Mobility Charging Station,20.2573761,85.84097299999999,Unknown,Odisha,Unknown,OpenChargeMap
479263,DiodeEV Charging Station,20.227714799999998,85.73563039999999,Unknown,Odisha,Unknown,OpenChargeMap
479262,Statiq Charging Station,20.205643,85.644066,Unknown,Odisha,Unknown,OpenChargeMap
479261,Tata Power Charging Station,20.241180099999998,85.75915549999999,Unknown,Odisha,Unknown,OpenChargeMap
479260,Tata Power Charging Station,20.238165,85.75664300000001,Unknown,Odisha,Unknown,OpenChargeMap
479259,Kazam Charging Station,20.2555141,85.6866637,Unknown,Odisha,Unknown,OpenChargeMap
479258,Thunder Plus Charging Station,20.242777999999998,85.75611699999999,Unknown,Odisha,Unknown,OpenChargeMap
479257,Kazam Charging Station,20.253022299999998,85.6869698,Unknown,Odisha,Unknown,OpenChargeMap
479256,Kazam Charging Station,20.254699199999997,85.6867814,Unknown,Odisha,Unknown,OpenChargeMap
479255,Tata Power Charging Station,20.230607799999998,85.7376707,Unknown,Odisha,Unknown,OpenChargeMap
479254,Tata Power Charging Station,20.2407436,85.7590281,Unknown,Odisha,Unknown,OpenChargeMap
479253,Electric Vehicle Charging Station,20.223618,85.726762,Unknown,Odisha,Unknown,OpenChargeMap
479252,Electric Vehicle Charging Station,20.1939131,85.65214879999999,Unknown,Odisha,Unknown,OpenChargeMap
479251,Ather Grid Charging Station,20.178873,85.61153,Unknown,Odisha,Unknown,OpenChargeMap
479250,Hindustan Petroleum Corporation Limited,20.154535799999998,85.0637881,Unknown,Odisha,Unknown,OpenChargeMap
479249,Jio-bp,20.141301,83.968362,Unknown,Odisha,Unknown,OpenChargeMap
479248,Electric Vehicle Charging Station,20.2027864,82.936256,Unknown,Odisha,Unknown,OpenChargeMap
479247,BPCL Charging Station,20.3013862,82.7516433,Unknown,Odisha,Unknown,OpenChargeMap
479246,"MIRZA RIYAZ HOUSE , CONNON XEROX SERVICE CENTRE,",20.0299963,86.13191499999999,Unknown,Odisha,Unknown,OpenChargeMap
479245,Jio-bp pulse Charging Station,20.036226000000003,85.825447,Unknown,Odisha,Unknown,OpenChargeMap
479244,Jio-bp pulse Charging Station,19.981225700000003,85.8251193,Unknown,Odisha,Unknown,OpenChargeMap
479243,Ather Charging Station,20.001994,85.8205414,Unknown,Odisha,Unknown,OpenChargeMap
479242,Ather Grid Charging Station,19.913864,85.98975,Unknown,Odisha,Unknown,OpenChargeMap
479241,Electric Vehicle Charging Station,20.0089777,85.8138496,Unknown,Odisha,Unknown,OpenChargeMap
479240,BPCL Charging Station,20.0090935,85.81383199999999,Unknown,Odisha,Unknown,OpenChargeMap
479239,Tata Power Charging Station,19.8373153,85.8366266,Unknown,Odisha,Unknown,OpenChargeMap
479238,Hindustan Petroleum Corporation Limited,19.887408999999998,85.803106,Unknown,Odisha,Unknown,OpenChargeMap
479237,Ather Grid Charging Station,19.864923,85.66566999999999,Unknown,Odisha,Unknown,OpenChargeMap
479236,Tata Power Charging Station,19.9604389,85.4336031,Unknown,Odisha,Unknown,OpenChargeMap
479235,BPCL Charging Station,19.995597,85.479968,Unknown,Odisha,Unknown,OpenChargeMap
479234,Hindustan Petroleum Corporation Limited,19.9901672,85.4736527,Unknown,Odisha,Unknown,OpenChargeMap
479233,Ather Grid Charging Station,19.924364,84.57135,Unknown,Odisha,Unknown,OpenChargeMap
479232,Jio-bp,20.038907,84.63856899999999,Unknown,Odisha,Unknown,OpenChargeMap
479231,Tata Power Charging Station,19.924915,83.174075,Unknown,Odisha,Unknown,OpenChargeMap
479230,Electric Vehicle Charging Station,20.0887924,82.36210489999999,Unknown,Odisha,Unknown,OpenChargeMap
479229,G.K Rickshaw,19.8134808,85.8362997,Unknown,Odisha,Unknown,OpenChargeMap
479228,Ather Grid Charging Station,19.7952607,85.8132809,Unknown,Odisha,Unknown,OpenChargeMap
479227,KACHERI SECTION TPCODL,19.802419699999998,85.8239399,Unknown,Odisha,Unknown,OpenChargeMap
479226,Relux Charging Station,19.790746199999997,85.8030868,Unknown,Odisha,Unknown,OpenChargeMap
479225,Electric Vehicle Charging Station,19.718937999999998,85.5235713,Unknown,Odisha,Unknown,OpenChargeMap
479224,Ather Grid Charging Station,19.799158,85.664566,Unknown,Odisha,Unknown,OpenChargeMap
479223,Ather Grid Charging Station,19.71935,85.52448679999999,Unknown,Odisha,Unknown,OpenChargeMap
479222,Jio-bp pulse Charging Station,19.678549999999998,85.171409,Unknown,Odisha,Unknown,OpenChargeMap
479221,Tata Power Charging Station,19.6782474,85.1714786,Unknown,Odisha,Unknown,OpenChargeMap
479220,Adani Charging Station,19.6331555,85.1353263,Unknown,Odisha,Unknown,OpenChargeMap
479219,BPCL Charging Station,19.749316,85.20759799999999,Unknown,Odisha,Unknown,OpenChargeMap
479218,Jio-bp,19.731375,83.479141,Unknown,Odisha,Unknown,OpenChargeMap
479217,Tata Power Charging Station,19.652452999999998,82.225619,Unknown,Odisha,Unknown,OpenChargeMap
479216,Ather Grid Charging Station,19.31151,84.83354,Unknown,Odisha,Unknown,OpenChargeMap
479215,Ather Grid Charging Station,19.34123,84.76845,Unknown,Odisha,Unknown,OpenChargeMap
479214,Ather Grid Charging Station,19.324255,84.87503,Unknown,Odisha,Unknown,OpenChargeMap
479213,Electric Vehicle Charging Station,19.3171717,84.7772474,Unknown,Odisha,Unknown,OpenChargeMap
479212,Electric Vehicle Charging Station,19.3071386,84.8292277,Unknown,Odisha,Unknown,OpenChargeMap
479211,Electric Vehicle Charging Station,19.3194175,84.7844863,Unknown,Odisha,Unknown,OpenChargeMap
479210,Ather Grid Charging Station,19.308462,84.77319,Unknown,Odisha,Unknown,OpenChargeMap
479209,Ather Grid Charging Station,19.301503999999998,84.83013,Unknown,Odisha,Unknown,OpenChargeMap
479208,Ather Grid Charging Station,19.306037999999997,84.78173,Unknown,Odisha,Unknown,OpenChargeMap
479207,Tata Power Charging Station,19.315210999999998,84.85814400000001,Unknown,Odisha,Unknown,OpenChargeMap
479206,Ather Grid Charging Station,19.31608,84.85278,Unknown,Odisha,Unknown,OpenChargeMap
479205,Ather Grid Charging Station,19.30744,84.81665,Unknown,Odisha,Unknown,OpenChargeMap
479204,Electric Vehicle Charging Station,19.3176997,84.79058359999999,Unknown,Odisha,Unknown,OpenChargeMap
479203,Ather Grid Charging Station,19.32163,84.86715,Unknown,Odisha,Unknown,OpenChargeMap
479202,Ather Grid Charging Station,19.319885,84.78112999999999,Unknown,Odisha,Unknown,OpenChargeMap
479201,Ather Grid Charging Station,19.2956471,84.81956579999999,Unknown,Odisha,Unknown,OpenChargeMap
479200,BPCL Charging Station,19.334626999999998,84.768619,Unknown,Odisha,Unknown,OpenChargeMap
479199,Ather Charging Station,19.3057277,84.7817268,Unknown,Odisha,Unknown,OpenChargeMap
479198,Ather Grid Charging Station,19.303380999999998,84.79504399999999,Unknown,Odisha,Unknown,OpenChargeMap
479197,Tata Power Charging Station,19.2991714,84.83176309999999,Unknown,Odisha,Unknown,OpenChargeMap
479196,Maa Tara Tarini Tour And Travels,19.447535,84.591458,Unknown,Odisha,Unknown,OpenChargeMap
479195,Electric Vehicle Charging Station,19.180775999999998,84.725327,Unknown,Odisha,Unknown,OpenChargeMap
479194,Ather Grid Charging Station,19.268919999999998,84.77745,Unknown,Odisha,Unknown,OpenChargeMap
479193,BPCL Charging Station,19.183324000000002,84.727616,Unknown,Odisha,Unknown,OpenChargeMap
479192,Ather Grid Charging Station,19.194212,84.61756,Unknown,Odisha,Unknown,OpenChargeMap
479191,Ather Grid Charging Station,18.845465,84.50309999999999,Unknown,Odisha,Unknown,OpenChargeMap
479190,DIMILI VILLAGE,18.802062499999998,83.9918125,Unknown,Odisha,Unknown,OpenChargeMap
479189,Electric Vehicle Charging Station,18.7689167,83.4215387,Unknown,Odisha,Unknown,OpenChargeMap
479188,Tata Power Charging Station,18.8582131,82.5899051,Unknown,Odisha,Unknown,OpenChargeMap
479187,BPCL Charging Station,18.84732,82.56517099999999,Unknown,Odisha,Unknown,OpenChargeMap
479186,Ather Grid Charging Station,18.606023999999998,84.22991499999999,Unknown,Odisha,Unknown,OpenChargeMap
479185,Tata Power Charging Station,18.534753,83.651339,Unknown,Odisha,Unknown,OpenChargeMap
479184,okinawa electric scooter,18.597046499999998,83.7640945,Unknown,Odisha,Unknown,OpenChargeMap
479183,Electric Vehicle Charging Station,18.6104394,83.39922849999999,Unknown,Odisha,Unknown,OpenChargeMap
479182,Tata Power Charging Station,18.503509299999997,83.2469705,Unknown,Odisha,Unknown,OpenChargeMap
479181,Jio-bp,18.7012078,82.879837,Unknown,Odisha,Unknown,OpenChargeMap
479180,Ather Grid Charging Station,18.295932999999998,83.893148,Unknown,Odisha,Unknown,OpenChargeMap
479179,Jio-bp pulse Charging Station,18.3262791,83.941268,Unknown,Odisha,Unknown,OpenChargeMap
479178,Tata Power Charging Station,18.3243588,83.9391102,Unknown,Odisha,Unknown,OpenChargeMap
479177,DK MOTORS,18.322673599999998,83.893722,Unknown,Odisha,Unknown,OpenChargeMap
479176,Urzza Charging Station,18.424328499999998,84.04802459999999,Unknown,Odisha,Unknown,OpenChargeMap
479175,Ather Energy Charging Station,18.309545999999997,83.91882,Unknown,Odisha,Unknown,OpenChargeMap
479174,Voltran Charging Station,18.3004408,83.8711628,Unknown,Odisha,Unknown,OpenChargeMap
479173,Jio-bp,18.289378,83.914594,Unknown,Odisha,Unknown,OpenChargeMap
479172,Ather Grid Charging Station,18.2791756,83.5261386,Unknown,Odisha,Unknown,OpenChargeMap
479171,AtherGrid Charging Station,18.337203799999997,82.87792549999999,Unknown,Odisha,Unknown,OpenChargeMap
479170,Ather Grid Charging Station,18.3225938,82.8776518,Unknown,Odisha,Unknown,OpenChargeMap
479169,Charzer Charging Station,18.295865199999998,82.9144748,Unknown,Odisha,Unknown,OpenChargeMap
479168,Electric Vehicle Charging Station,18.3137141,82.8937424,Unknown,Odisha,Unknown,OpenChargeMap
479167,Tata Power Charging Station,18.139519,83.617595,Unknown,Odisha,Unknown,OpenChargeMap
479166,Jio-bp pulse Charging Station,18.1499177,83.6353106,Unknown,Odisha,Unknown,OpenChargeMap
479165,Tata Power Charging Station,18.173032,83.676949,Unknown,Odisha,Unknown,OpenChargeMap
479164,JoulePoint Charging Station,18.0418515,83.50972209999999,Unknown,Odisha,Unknown,OpenChargeMap
479163,Bolt.Earth Charging Station,18.0203857,83.4020948,Unknown,Odisha,Unknown,OpenChargeMap
479162,Ather Grid Charging Station,18.0565007,83.3971128,Unknown,Odisha,Unknown,OpenChargeMap
479161,Electric Vehicle Charging Station,18.057097199999998,83.39718810000001,Unknown,Odisha,Unknown,OpenChargeMap
479160,ParkNConnect Charging Station,18.092801599999998,83.3884047,Unknown,Odisha,Unknown,OpenChargeMap
479159,Ather Grid Charging Station,18.080786,83.38528,Unknown,Odisha,Unknown,OpenChargeMap
479158,Hindustan Petroleum Corporation Limited Charging Station,17.9524227,83.4163581,Unknown,Odisha,Unknown,OpenChargeMap
479157,Ather Grid Charging Station,18.0801438,83.38535089999999,Unknown,Odisha,Unknown,OpenChargeMap
479156,Hindustan Petroleum Corporation Limited,17.952420999999998,83.416311,Unknown,Odisha,Unknown,OpenChargeMap
479155,Tata Power Charging Station,17.957767699999998,83.1773604,Unknown,Odisha,Unknown,OpenChargeMap
479154,Ather Grid Charging Station,18.116682,83.13772,Unknown,Odisha,Unknown,OpenChargeMap
479153,Tata Power Charging Station,17.957767699999998,83.1773604,Unknown,Odisha,Unknown,OpenChargeMap
479152,Ather Grid Charging Station,18.116682,83.13772,Unknown,Odisha,Unknown,OpenChargeMap
479145,BPCL Charging Station,19.995597,85.479968,Unknown,Odisha,Unknown,OpenChargeMap
479144,Hindustan Petroleum Corporation Limited,19.9901672,85.4736527,Unknown,Odisha,Unknown,OpenChargeMap
479143,Ather Grid Charging Station,19.924364,84.57135,Unknown,Odisha,Unknown,OpenChargeMap
479142,Jio-bp,20.038907,84.63856899999999,Unknown,Odisha,Unknown,OpenChargeMap
479141,Tata Power Charging Station,19.924915,83.174075,Unknown,Odisha,Unknown,OpenChargeMap
479140,Electric Vehicle Charging Station,20.0887924,82.36210489999999,Unknown,Odisha,Unknown,OpenChargeMap
479139,G.K Rickshaw,19.8134808,85.8362997,Unknown,Odisha,Unknown,OpenChargeMap
479138,Ather Grid Charging Station,19.7952607,85.8132809,Unknown,Odisha,Unknown,OpenChargeMap
479137,KACHERI SECTION TPCODL,19.802419699999998,85.8239399,Unknown,Odisha,Unknown,OpenChargeMap
479136,Relux Charging Station,19.790746199999997,85.8030868,Unknown,Odisha,Unknown,OpenChargeMap
479135,Electric Vehicle Charging Station,19.718937999999998,85.5235713,Unknown,Odisha,Unknown,OpenChargeMap
479134,Ather Grid Charging Station,19.799158,85.664566,Unknown,Odisha,Unknown,OpenChargeMap
479133,Ather Grid Charging Station,19.71935,85.52448679999999,Unknown,Odisha,Unknown,OpenChargeMap
479132,Jio-bp pulse Charging Station,19.678549999999998,85.171409,Unknown,Odisha,Unknown,OpenChargeMap
479131,Tata Power Charging Station,19.6782474,85.1714786,Unknown,Odisha,Unknown,OpenChargeMap
479130,Adani Charging Station,19.6331555,85.1353263,Unknown,Odisha,Unknown,OpenChargeMap
479129,BPCL Charging Station,19.749316,85.20759799999999,Unknown,Odisha,Unknown,OpenChargeMap
479128,Jio-bp,19.731375,83.479141,Unknown,Odisha,Unknown,OpenChargeMap
479127,Tata Power Charging Station,19.652452999999998,82.225619,Unknown,Odisha,Unknown,OpenChargeMap
479126,Ather Grid Charging Station,19.31151,84.83354,Unknown,Odisha,Unknown,OpenChargeMap
479125,Ather Grid Charging Station,19.34123,84.76845,Unknown,Odisha,Unknown,OpenChargeMap
479124,Ather Grid Charging Station,19.324255,84.87503,Unknown,Odisha,Unknown,OpenChargeMap
479123,Electric Vehicle Charging Station,19.3171717,84.7772474,Unknown,Odisha,Unknown,OpenChargeMap
479122,Electric Vehicle Charging Station,19.3071386,84.8292277,Unknown,Odisha,Unknown,OpenChargeMap
479121,Electric Vehicle Charging Station,19.3194175,84.7844863,Unknown,Odisha,Unknown,OpenChargeMap
479120,Ather Grid Charging Station,19.308462,84.77319,Unknown,Odisha,Unknown,OpenChargeMap
479119,Ather Grid Charging Station,19.301503999999998,84.83013,Unknown,Odisha,Unknown,OpenChargeMap
479118,Ather Grid Charging Station,19.306037999999997,84.78173,Unknown,Odisha,Unknown,OpenChargeMap
479117,Tata Power Charging Station,19.315210999999998,84.85814400000001,Unknown,Odisha,Unknown,OpenChargeMap
479116,Ather Grid Charging Station,19.31608,84.85278,Unknown,Odisha,Unknown,OpenChargeMap
479115,Ather Grid Charging Station,19.30744,84.81665,Unknown,Odisha,Unknown,OpenChargeMap
479114,Electric Vehicle Charging Station,19.3176997,84.79058359999999,Unknown,Odisha,Unknown,OpenChargeMap
479113,Ather Grid Charging Station,19.32163,84.86715,Unknown,Odisha,Unknown,OpenChargeMap
479112,Ather Grid Charging Station,19.319885,84.78112999999999,Unknown,Odisha,Unknown,OpenChargeMap
479111,Ather Grid Charging Station,19.2956471,84.81956579999999,Unknown,Odisha,Unknown,OpenChargeMap
479110,BPCL Charging Station,19.334626999999998,84.768619,Unknown,Odisha,Unknown,OpenChargeMap
479109,Ather Charging Station,19.3057277,84.7817268,Unknown,Odisha,Unknown,OpenChargeMap
479108,Ather Grid Charging Station,19.303380999999998,84.79504399999999,Unknown,Odisha,Unknown,OpenChargeMap
479107,Tata Power Charging Station,19.2991714,84.83176309999999,Unknown,Odisha,Unknown,OpenChargeMap
479106,Maa Tara Tarini Tour And Travels,19.447535,84.591458,Unknown,Odisha,Unknown,OpenChargeMap
479105,Electric Vehicle Charging Station,19.180775999999998,84.725327,Unknown,Odisha,Unknown,OpenChargeMap
479104,Ather Grid Charging Station,19.268919999999998,84.77745,Unknown,Odisha,Unknown,OpenChargeMap
479103,BPCL Charging Station,19.183324000000002,84.727616,Unknown,Odisha,Unknown,OpenChargeMap
479102,Ather Grid Charging Station,19.194212,84.61756,Unknown,Odisha,Unknown,OpenChargeMap
479101,Ather Grid Charging Station,18.845465,84.50309999999999,Unknown,Odisha,Unknown,OpenChargeMap
479100,DIMILI VILLAGE,18.802062499999998,83.9918125,Unknown,Odisha,Unknown,OpenChargeMap
479099,Electric Vehicle Charging Station,18.7689167,83.4215387,Unknown,Odisha,Unknown,OpenChargeMap
479098,Tata Power Charging Station,18.8582131,82.5899051,Unknown,Odisha,Unknown,OpenChargeMap
479097,BPCL Charging Station,18.84732,82.56517099999999,Unknown,Odisha,Unknown,OpenChargeMap
479096,Ather Grid Charging Station,18.606023999999998,84.22991499999999,Unknown,Odisha,Unknown,OpenChargeMap
479095,Tata Power Charging Station,18.534753,83.651339,Unknown,Odisha,Unknown,OpenChargeMap
479094,okinawa electric scooter,18.597046499999998,83.7640945,Unknown,Odisha,Unknown,OpenChargeMap
479093,Electric Vehicle Charging Station,18.6104394,83.39922849999999,Unknown,Odisha,Unknown,OpenChargeMap
479092,Tata Power Charging Station,18.503509299999997,83.2469705,Unknown,Odisha,Unknown,OpenChargeMap
479091,Jio-bp,18.7012078,82.879837,Unknown,Odisha,Unknown,OpenChargeMap
479090,Ather Grid Charging Station,18.295932999999998,83.893148,Unknown,Odisha,Unknown,OpenChargeMap
479089,Jio-bp pulse Charging Station,18.3262791,83.941268,Unknown,Odisha,Unknown,OpenChargeMap
479088,Tata Power Charging Station,18.3243588,83.9391102,Unknown,Odisha,Unknown,OpenChargeMap
479086,DK MOTORS,18.322673599999998,83.893722,Unknown,Odisha,Unknown,OpenChargeMap
479085,Urzza Charging Station,18.424328499999998,84.04802459999999,Unknown,Odisha,Unknown,OpenChargeMap
479084,Ather Energy Charging Station,18.309545999999997,83.91882,Unknown,Odisha,Unknown,OpenChargeMap
479083,Voltran Charging Station,18.3004408,83.8711628,Unknown,Odisha,Unknown,OpenChargeMap
479082,Jio-bp,18.289378,83.914594,Unknown,Odisha,Unknown,OpenChargeMap
479081,Ather Grid Charging Station,18.2791756,83.5261386,Unknown,Odisha,Unknown,OpenChargeMap
479080,AtherGrid Charging Station,18.337203799999997,82.87792549999999,Unknown,Odisha,Unknown,OpenChargeMap
479079,Ather Grid Charging Station,18.3225938,82.8776518,Unknown,Odisha,Unknown,OpenChargeMap
479078,Charzer Charging Station,18.295865199999998,82.9144748,Unknown,Odisha,Unknown,OpenChargeMap
479077,Electric Vehicle Charging Station,18.3137141,82.8937424,Unknown,Odisha,Unknown,OpenChargeMap
479076,Tata Power Charging Station,18.139519,83.617595,Unknown,Odisha,Unknown,OpenChargeMap
479075,Jio-bp pulse Charging Station,18.1499177,83.6353106,Unknown,Odisha,Unknown,OpenChargeMap
479074,Tata Power Charging Station,18.173032,83.676949,Unknown,Odisha,Unknown,OpenChargeMap
479073,JoulePoint Charging Station,18.0418515,83.50972209999999,Unknown,Odisha,Unknown,OpenChargeMap
479072,Bolt.Earth Charging Station,18.0203857,83.4020948,Unknown,Odisha,Unknown,OpenChargeMap
479071,Ather Grid Charging Station,18.0565007,83.3971128,Unknown,Odisha,Unknown,OpenChargeMap
479070,Electric Vehicle Charging Station,18.057097199999998,83.39718810000001,Unknown,Odisha,Unknown,OpenChargeMap
479069,ParkNConnect Charging Station,18.092801599999998,83.3884047,Unknown,Odisha,Unknown,OpenChargeMap
479068,Ather Grid Charging Station,18.080786,83.38528,Unknown,Odisha,Unknown,OpenChargeMap
479067,Hindustan Petroleum Corporation Limited Charging Station,17.9524227,83.4163581,Unknown,Odisha,Unknown,OpenChargeMap
479066,Ather Grid Charging Station,18.0801438,83.38535089999999,Unknown,Odisha,Unknown,OpenChargeMap
479065,Hindustan Petroleum Corporation Limited,17.952420999999998,83.416311,Unknown,Odisha,Unknown,OpenChargeMap
479064,Tata Power Charging Station,17.957767699999998,83.1773604,Unknown,Odisha,Unknown,OpenChargeMap
479063,Ather Grid Charging Station,18.116682,83.13772,Unknown,Odisha,Unknown,OpenChargeMap
479062,Jio-bp,18.289378,83.914594,Unknown,Odisha,Unknown,OpenChargeMap
478918,Royal Drive EVCS,8.503495480028349,76.91166164075435,Venpalavattom,Kerala,Unknown,OpenChargeMap
478917,Poovar PNT EVCS,8.315968832633814,77.09035464903081,Kulathoor,Kerala,Unknown,OpenChargeMap
478916,Ayyappa EVCS,9.478662771564018,76.84487199188538,Erumely,Kerala,Unknown,OpenChargeMap
478915,Adimali Rangers,10.014144203609249,76.94382996626405,Adimali,Kerala,Unknown,OpenChargeMap
478914,Hill View EVCS,10.069936650612604,77.0609419438648,Munnar,Kerala,Unknown,OpenChargeMap
478913,Cargo Auto Hub EVCS,9.702761974968482,76.72119375310945,Bharananganam,Kerala,Unknown,OpenChargeMap
478912,Minerva EVCS,9.69257642934194,76.5596900481155,Ettumanoor,Kerala,Unknown,OpenChargeMap
478911,Savoi Complex EVCS,9.86134074552723,76.59599011191699,Koothattukulam,Kerala,Unknown,OpenChargeMap
478910,Haridwar EVCS,9.872065277160488,76.5961145873373,Koothattukulam,Kerala,Unknown,OpenChargeMap
478909,Pattakulam EV Super Charging Station,10.058637624098736,76.65237791798609,Kothamangalam,Kerala,Unknown,OpenChargeMap
478908,Eco Park EVCS,10.068236156628487,76.38681352633876,Pukkattupady,Kerala,Unknown,OpenChargeMap
478907,Yash Square EVCS,10.110574970248052,76.3728727396483,Aluva,Kerala,Unknown,OpenChargeMap
478906,Ie.On EVCS,10.088670267690219,76.42441988441647,Vazhakkulam,Kerala,Unknown,OpenChargeMap
478905,JP Complex EVCS,10.111540536058044,76.47892756655858,Perumbavoor,Kerala,Unknown,OpenChargeMap
478904,Electro Spark EVCS,10.163080637651007,76.48721724799293,Perumbavoor,Kerala,Unknown,OpenChargeMap
478903,Smartvolt EVCS,10.168792563403002,76.4347441321296,Kalady,Kerala,Unknown,OpenChargeMap
478902,Chendamangalam Combined Energy,10.164520762160521,76.23328993057385,Chendamangalam,Kerala,Unknown,OpenChargeMap
478901,Ideal EV Super Charging Station,10.149223784894389,76.22650589996533,North Paravur,Kerala,Unknown,OpenChargeMap
478900,rajeEVam EVCS,10.203141262774878,76.20040094604155,Kodungallur,Kerala,Unknown,OpenChargeMap
478898,Chavakkad Golden Tower EVCS,10.64297240272117,75.98558047526978,Punnayur,Kerala,Unknown,OpenChargeMap
